D:\drivingdata\IMG\center_2019_04_19_13_00_27_451.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_27_451.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_27_451.jpg,0,1,0,30.19001
D:\drivingdata\IMG\center_2019_04_19_13_00_27_519.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_27_519.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_27_519.jpg,0,1,0,30.19019
D:\drivingdata\IMG\center_2019_04_19_13_00_27_591.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_27_591.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_27_591.jpg,0,1,0,30.19053
D:\drivingdata\IMG\center_2019_04_19_13_00_27_660.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_27_660.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_27_660.jpg,0,1,0,30.19027
D:\drivingdata\IMG\center_2019_04_19_13_00_27_732.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_27_732.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_27_732.jpg,-0.1,1,0,30.18791
D:\drivingdata\IMG\center_2019_04_19_13_00_27_800.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_27_800.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_27_800.jpg,-0.25,1,0,30.17515
D:\drivingdata\IMG\center_2019_04_19_13_00_27_870.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_27_870.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_27_870.jpg,-0.1574961,1,0,30.18946
D:\drivingdata\IMG\center_2019_04_19_13_00_27_941.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_27_941.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_27_941.jpg,0,1,0,30.18894
D:\drivingdata\IMG\center_2019_04_19_13_00_28_012.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_28_012.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_28_012.jpg,0,1,0,30.18991
D:\drivingdata\IMG\center_2019_04_19_13_00_28_082.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_28_082.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_28_082.jpg,0,1,0,30.19021
D:\drivingdata\IMG\center_2019_04_19_13_00_28_152.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_28_152.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_28_152.jpg,0,1,0,30.19028
D:\drivingdata\IMG\center_2019_04_19_13_00_28_220.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_28_220.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_28_220.jpg,0,1,0,30.19029
D:\drivingdata\IMG\center_2019_04_19_13_00_28_292.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_28_292.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_28_292.jpg,0,1,0,30.19029
D:\drivingdata\IMG\center_2019_04_19_13_00_28_362.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_28_362.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_28_362.jpg,-0.15,1,0,30.18448
D:\drivingdata\IMG\center_2019_04_19_13_00_28_433.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_28_433.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_28_433.jpg,-0.1725864,1,0,30.18589
D:\drivingdata\IMG\center_2019_04_19_13_00_28_502.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_28_502.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_28_502.jpg,0,1,0,30.18954
D:\drivingdata\IMG\center_2019_04_19_13_00_28_572.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_28_572.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_28_572.jpg,0,1,0,30.19005
D:\drivingdata\IMG\center_2019_04_19_13_00_28_643.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_28_643.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_28_643.jpg,0,1,0,30.1902
D:\drivingdata\IMG\center_2019_04_19_13_00_28_713.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_28_713.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_28_713.jpg,-0.05,1,0,30.18988
D:\drivingdata\IMG\center_2019_04_19_13_00_28_783.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_28_783.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_28_783.jpg,-0.2,1,0,30.18081
D:\drivingdata\IMG\center_2019_04_19_13_00_28_854.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_28_854.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_28_854.jpg,-0.3229145,1,0,30.17004
D:\drivingdata\IMG\center_2019_04_19_13_00_28_922.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_28_922.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_28_922.jpg,-0.1477596,1,0,30.19107
D:\drivingdata\IMG\center_2019_04_19_13_00_28_991.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_28_991.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_28_991.jpg,0,1,0,30.18847
D:\drivingdata\IMG\center_2019_04_19_13_00_29_060.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_29_060.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_29_060.jpg,0,1,0,30.18982
D:\drivingdata\IMG\center_2019_04_19_13_00_29_128.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_29_128.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_29_128.jpg,-0.15,1,0,30.18708
D:\drivingdata\IMG\center_2019_04_19_13_00_29_201.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_29_201.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_29_201.jpg,-0.1459625,1,0,30.18959
D:\drivingdata\IMG\center_2019_04_19_13_00_29_269.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_29_269.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_29_269.jpg,0,1,0,30.18946
D:\drivingdata\IMG\center_2019_04_19_13_00_29_342.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_29_342.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_29_342.jpg,0,1,0,30.19008
D:\drivingdata\IMG\center_2019_04_19_13_00_29_412.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_29_412.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_29_412.jpg,0,1,0,30.18983
D:\drivingdata\IMG\center_2019_04_19_13_00_29_483.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_29_483.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_29_483.jpg,0,1,0,30.19032
D:\drivingdata\IMG\center_2019_04_19_13_00_29_556.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_29_556.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_29_556.jpg,-0.05,1,0,30.18983
D:\drivingdata\IMG\center_2019_04_19_13_00_29_628.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_29_628.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_29_628.jpg,-0.2,1,0,30.18031
D:\drivingdata\IMG\center_2019_04_19_13_00_29_697.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_29_697.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_29_697.jpg,-0.3100258,1,0,30.17044
D:\drivingdata\IMG\center_2019_04_19_13_00_29_770.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_29_770.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_29_770.jpg,-0.09193629,1,0,30.19146
